epoch,acc_top5,accuracy,loss,lr,val_acc_top5,val_accuracy,val_loss
0,0.46617573499679565,0.2372153401374817,3.426823854446411,1e-05,0.7714191675186157,0.5140594244003296,1.9734234809875488
1,0.6815965175628662,0.4013490080833435,2.465153217315674,1e-05,0.8212541341781616,0.5792078971862793,1.6836284399032593
2,0.7331683039665222,0.459220290184021,2.1957204341888428,1e-05,0.8415181636810303,0.605940580368042,1.5524181127548218
3,0.7571782469749451,0.490247517824173,2.05641770362854,1e-05,0.856105625629425,0.6224422454833984,1.4800382852554321
4,0.7759653329849243,0.510482668876648,1.9582741260528564,1e-05,0.8640264272689819,0.63399338722229,1.4302304983139038
5,0.7899504899978638,0.5266088843345642,1.8788998126983643,1e-05,0.869240939617157,0.6452805399894714,1.3898744583129883
6,0.7988985180854797,0.5377103686332703,1.8190503120422363,1e-05,0.8753135204315186,0.6531352996826172,1.3572269678115845
7,0.809121310710907,0.5500123500823975,1.7618980407714844,1e-05,0.875709593296051,0.6588118672370911,1.3326456546783447
8,0.8162747621536255,0.5610890984535217,1.7113770246505737,1e-05,0.8790758848190308,0.6625082492828369,1.3100478649139404
9,0.8233168125152588,0.5682425498962402,1.6711875200271606,1e-05,0.8796039819717407,0.6627062559127808,1.3014360666275024
10,0.8297401070594788,0.5772153735160828,1.6330480575561523,1e-05,0.8808580636978149,0.668976902961731,1.2844634056091309
11,0.8341460227966309,0.5817945599555969,1.6037564277648926,1e-05,0.8840264081954956,0.6700329780578613,1.279160976409912
12,0.8392698168754578,0.5927227735519409,1.5622389316558838,1e-05,0.8842244148254395,0.6758415699005127,1.2573195695877075
13,0.8444430828094482,0.5990718007087708,1.5301086902618408,1e-05,0.8867326974868774,0.6810560822486877,1.2484430074691772
14,0.8508291840553284,0.6053341627120972,1.4990788698196411,1e-05,0.8891749382019043,0.6797359585762024,1.2408390045166016
15,0.8532673120498657,0.6099133491516113,1.4761701822280884,1e-05,0.8906270861625671,0.6809900999069214,1.230604648590088
16,0.8547277450561523,0.6135148406028748,1.4603341817855835,1e-05,0.8896369934082031,0.6831023097038269,1.228569746017456
17,0.8591955304145813,0.6193193197250366,1.4334895610809326,1e-05,0.8902970552444458,0.6879867911338806,1.2170690298080444
18,0.8634405732154846,0.6258786916732788,1.4059412479400635,1e-05,0.8914191126823425,0.6877227425575256,1.2229232788085938
19,0.8688613772392273,0.6280445456504822,1.3839874267578125,1e-05,0.8946534395217896,0.6882508397102356,1.2061361074447632
20,0.8696287274360657,0.6337871551513672,1.366416096687317,1e-05,0.8939933776855469,0.6907590627670288,1.2037614583969116
