epoch,acc_top5,accuracy,loss,lr,val_acc_top5,val_accuracy,val_loss
0,0.4660540223121643,0.24676989018917084,3.6251556873321533,1e-05,0.7600510120391846,0.4988681674003601,2.109276056289673
1,0.6807730793952942,0.4101230204105377,2.5306172370910645,1e-05,0.8124342560768127,0.5634305477142334,1.8049252033233643
2,0.7316563129425049,0.46343177556991577,2.256910562515259,1e-05,0.8321058750152588,0.5931452512741089,1.6687750816345215
3,0.7571753859519958,0.4947257339954376,2.0997743606567383,1e-05,0.8439024686813354,0.6106806993484497,1.5851573944091797
4,0.7782366871833801,0.5187668204307556,1.9835652112960815,1e-05,0.8511397838592529,0.6224454045295715,1.5368221998214722
5,0.7929092645645142,0.5341545939445496,1.9006251096725464,1e-05,0.857516348361969,0.6359955072402954,1.491562008857727
6,0.8024744391441345,0.5480702519416809,1.8331854343414307,1e-05,0.8607683777809143,0.6377809643745422,1.4692633152008057
7,0.8113006353378296,0.558600902557373,1.7764368057250977,1e-05,0.8649131059646606,0.6435835957527161,1.4362035989761353
8,0.8189051151275635,0.5687263011932373,1.725150465965271,1e-05,0.8677825331687927,0.6496413350105286,1.4141963720321655
9,0.825538158416748,0.5760030150413513,1.682178020477295,1e-05,0.8699824810028076,0.6522238254547119,1.3989677429199219
10,0.8320400714874268,0.5868614315986633,1.6416258811950684,1e-05,0.8719910979270935,0.6525745391845703,1.3923728466033936
11,0.8382560014724731,0.5933276414871216,1.6045435667037964,1e-05,0.8773154616355896,0.6596205830574036,1.3659310340881348
12,0.8422906398773193,0.5993527770042419,1.5744600296020508,1e-05,0.8766459226608276,0.6616291999816895,1.3623685836791992
13,0.8465994596481323,0.6048833131790161,1.5466375350952148,1e-05,0.8766459226608276,0.6651362776756287,1.3498457670211792
14,0.8524041175842285,0.6141088008880615,1.5047928094863892,1e-05,0.8791646957397461,0.6672086715698242,1.3426233530044556
15,0.8553362488746643,0.6201101541519165,1.4812653064727783,1e-05,0.8813008069992065,0.6708433032035828,1.3273348808288574
16,0.8587332367897034,0.6239421963691711,1.4565200805664062,1e-05,0.881396472454071,0.6713215112686157,1.3240255117416382
17,0.8628751635551453,0.6303487420082092,1.4303110837936401,1e-05,0.8833094239234924,0.6731069684028625,1.3192038536071777
18,0.8678931593894958,0.6332868337631226,1.4059672355651855,1e-05,0.8839789628982544,0.6741909980773926,1.3130419254302979
19,0.8704200387001038,0.6391153335571289,1.383994698524475,1e-05,0.8864338994026184,0.6774749159812927,1.2996068000793457
20,0.8735726475715637,0.6435672044754028,1.359856128692627,1e-05,0.8848716616630554,0.6791965365409851,1.2983683347702026
21,0.8751400709152222,0.6483348608016968,1.3429940938949585,1e-05,0.8846166133880615,0.6774111390113831,1.3017596006393433
