epoch,acc_top5,accuracy,loss,lr,val_acc_top5,val_accuracy,val_loss
0,0.36516717076301575,0.16101278364658356,3.855858564376831,1e-05,0.7511581778526306,0.4553276002407074,2.4569904804229736
1,0.6738569140434265,0.38089969754219055,2.4992752075195312,1e-05,0.8563864827156067,0.6068828701972961,1.5060248374938965
2,0.7662856578826904,0.47763028740882874,2.0329384803771973,1e-05,0.8848444819450378,0.6429516673088074,1.3038817644119263
3,0.8100417852401733,0.5315265655517578,1.7819184064865112,1e-05,0.9013898372650146,0.675711452960968,1.1822863817214966
4,0.8376352190971375,0.5642821788787842,1.6231156587600708,1e-05,0.9123097062110901,0.6909331679344177,1.1196861267089844
5,0.8584685325622559,0.5896632075309753,1.505569577217102,1e-05,0.9219059944152832,0.7074784636497498,1.0528515577316284
6,0.8734636306762695,0.6184242963790894,1.4059113264083862,1e-05,0.9268696308135986,0.7157511711120605,1.0140904188156128
7,0.8812684416770935,0.6331735253334045,1.3421355485916138,1e-05,0.9331568479537964,0.7227001786231995,0.9711109399795532
8,0.8903638124465942,0.6450344324111938,1.2920836210250854,1e-05,0.9328259229660034,0.7389146089553833,0.9486895203590393
9,0.8954645991325378,0.6519788503646851,1.2409141063690186,1e-05,0.9374586343765259,0.7478491067886353,0.916551947593689
10,0.9054203629493713,0.6760693192481995,1.174385905265808,1e-05,0.9417604207992554,0.7508272528648376,0.8987584710121155
11,0.9095993041992188,0.6838741302490234,1.1349222660064697,1e-05,0.9444077014923096,0.7557908892631531,0.8814718127250671
12,0.9161750078201294,0.6930309534072876,1.0812166929244995,1e-05,0.9440767765045166,0.7554599642753601,0.8893606662750244
13,0.9180186986923218,0.700036883354187,1.0559394359588623,1e-05,0.9437458515167236,0.7581071853637695,0.8738695979118347
14,0.9238569140434265,0.7095624208450317,1.0298515558242798,1e-05,0.9414294958114624,0.7643944621086121,0.852446973323822
15,0.9288962483406067,0.7165683507919312,0.9906643629074097,1e-05,0.947054922580719,0.7650562524795532,0.8436022400856018
16,0.9309242963790894,0.7290437817573547,0.9525024890899658,1e-05,0.947385847568512,0.7690271139144897,0.8333852291107178
17,0.9355334043502808,0.731870710849762,0.9318941831588745,1e-05,0.947385847568512,0.7756452560424805,0.8091809153556824
18,0.9408800601959229,0.7420722842216492,0.9001116752624512,1e-05,0.9454004168510437,0.771343469619751,0.8148688077926636
19,0.9400196671485901,0.7436086535453796,0.8928008079528809,1e-05,0.9450694918632507,0.7726671099662781,0.8114318251609802
20,0.9455506205558777,0.7581735253334045,0.8375439643859863,1e-05,0.9497022032737732,0.7772998213768005,0.7917459607124329
21,0.9471485018730164,0.7571902871131897,0.829886257648468,1e-05,0.9497022032737732,0.7852415442466736,0.7923791408538818
22,0.9508357644081116,0.7642576098442078,0.8064164519309998,1e-05,0.947385847568512,0.7842488288879395,0.7936455011367798
23,0.9486848711967468,0.7692969441413879,0.7928016185760498,1e-05,0.9500330686569214,0.7792852520942688,0.7957744002342224
24,0.951511800289154,0.7721853256225586,0.7804886102676392,1e-05,0.9513567090034485,0.7855724692344666,0.7863141894340515
25,0.9554449319839478,0.7794370651245117,0.7481520175933838,1e-05,0.9536730647087097,0.7868961095809937,0.7872834801673889
26,0.9580260515213013,0.7882866263389587,0.7287928462028503,1e-05,0.9533421397209167,0.7859033942222595,0.7905433177947998
27,0.9583947658538818,0.7900688052177429,0.7135018706321716,1e-05,0.955327570438385,0.7829251885414124,0.7822492122650146
28,0.9604228138923645,0.7986725568771362,0.6908596754074097,1e-05,0.9543348550796509,0.7895433306694031,0.7794013619422913
29,0.9618362784385681,0.7949852347373962,0.6984767913818359,1e-05,0.9526803493499756,0.7895433306694031,0.782741129398346
30,0.9629424810409546,0.7957841753959656,0.6786260008811951,1e-05,0.9530112743377686,0.7918596863746643,0.7831653356552124
31,0.9641715884208679,0.8037118911743164,0.6586846113204956,1e-05,0.9497022032737732,0.7915287613868713,0.7805125117301941
32,0.964909017086029,0.8074606657028198,0.643018901348114,1e-05,0.9526803493499756,0.7958305478096008,0.7726175785064697
33,0.9660152196884155,0.8106563687324524,0.6361989974975586,1e-05,0.955327570438385,0.7948378324508667,0.7720317840576172
34,0.9685348868370056,0.8084439635276794,0.6371282935142517,1e-05,0.955658495426178,0.789874255657196,0.7792984247207642
35,0.9691494703292847,0.8239306807518005,0.6061851978302002,1e-05,0.9536730647087097,0.7974851131439209,0.7722747921943665
36,0.9709931015968323,0.8253441452980042,0.5864253640174866,1e-05,0.9533421397209167,0.7978160381317139,0.7736755609512329
37,0.9714847803115845,0.8208579421043396,0.5898107886314392,1e-05,0.9536730647087097,0.7938451170921326,0.7684438228607178
38,0.9754793643951416,0.8275565505027771,0.5615701675415039,1e-05,0.9540039896965027,0.8021178245544434,0.7710481286048889
39,0.9741273522377014,0.8322271108627319,0.5605451464653015,1e-05,0.9546657800674438,0.8034414052963257,0.7636404633522034
40,0.978613555431366,0.840216338634491,0.5336500406265259,1e-05,0.9563203454017639,0.8024486899375916,0.76235032081604
41,0.9784291982650757,0.8383111953735352,0.5351331830024719,1e-05,0.9576439261436462,0.8017868995666504,0.7648478746414185
42,0.9763396978378296,0.8414454460144043,0.5287835597991943,1e-05,0.955327570438385,0.7981469035148621,0.7610670328140259
43,0.976401150226593,0.8445181846618652,0.5191875696182251,1e-05,0.9586366415023804,0.8001323342323303,0.7503304481506348
44,0.9776917695999146,0.8429203629493713,0.5177784562110901,1e-05,0.9576439261436462,0.7958305478096008,0.7584646344184875
45,0.979228138923645,0.8492502570152283,0.4993138313293457,1e-05,0.955989420413971,0.8024486899375916,0.759221613407135
46,0.9801499247550964,0.8466691374778748,0.49822860956192017,1e-05,0.957313060760498,0.807081401348114,0.7570412755012512
47,0.9803957939147949,0.8507866263389587,0.49320194125175476,1e-05,0.9566512107849121,0.8001323342323303,0.7585110664367676
48,0.9822394251823425,0.8532448410987854,0.474661648273468,1e-05,0.9586366415023804,0.8017868995666504,0.7652817368507385
49,0.9819321632385254,0.858775794506073,0.4547055959701538,1e-05,0.9583057761192322,0.7994705438613892,0.7695764899253845
50,0.982300877571106,0.8596976399421692,0.4629615545272827,1e-05,0.955989420413971,0.8021178245544434,0.7597312927246094
51,0.9826081395149231,0.8612954616546631,0.4533621668815613,1e-05,0.9579748511314392,0.8037723302841187,0.7602230310440063
52,0.9842674732208252,0.8668264746665955,0.4410119652748108,1e-05,0.955989420413971,0.8080741167068481,0.7588130831718445
53,0.9848819971084595,0.8636922240257263,0.43374502658843994,1e-05,0.955327570438385,0.8031105399131775,0.7662671208381653
54,0.9824852347373962,0.8664577007293701,0.4384530484676361,1e-05,0.9579748511314392,0.8044341206550598,0.7657105326652527
55,0.9861725568771362,0.8720501661300659,0.4128324091434479,1e-05,0.9586366415023804,0.8050959706306458,0.7685178518295288
56,0.9853121638298035,0.873094916343689,0.4064107835292816,1e-05,0.9596293568611145,0.8140304684638977,0.7593094706535339
57,0.9854351282119751,0.8750614523887634,0.4065132439136505,1e-05,0.957313060760498,0.8143613338470459,0.7512384653091431
58,0.9869100451469421,0.8750614523887634,0.3975653648376465,1e-05,0.9589675664901733,0.8127068281173706,0.7529497146606445
59,0.9867256879806519,0.8777654767036438,0.39764517545700073,1e-05,0.9586366415023804,0.8050959706306458,0.7670170664787292
60,0.9874016642570496,0.8812684416770935,0.3944239914417267,1e-05,0.9586366415023804,0.8080741167068481,0.7578709125518799
61,0.9861111044883728,0.8804080486297607,0.38935238122940063,1e-05,0.9569821357727051,0.8120449781417847,0.761116623878479
62,0.988077700138092,0.8845870494842529,0.3694039583206177,1e-05,0.9569821357727051,0.8097286820411682,0.7668055295944214
63,0.9865412712097168,0.8844026327133179,0.37479278445243835,1e-05,0.957313060760498,0.8054268956184387,0.7674832940101624
64,0.9882620573043823,0.8895648717880249,0.3602607846260071,1e-05,0.957313060760498,0.8087359070777893,0.7693498134613037
65,0.9896755218505859,0.887536883354187,0.36069098114967346,1e-05,0.9576439261436462,0.8060886859893799,0.771508514881134
66,0.9897369742393494,0.8919616341590881,0.3521347641944885,1e-05,0.9583057761192322,0.8093977570533752,0.7621216177940369
67,0.9894911646842957,0.8923918604850769,0.3447062373161316,1e-05,0.955327570438385,0.8064196109771729,0.7725314497947693
